2024-12-20 15:29:58,090 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-12-20 15:30:25,650 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/index-7ed7b84e.js,,2024-12-20 15:30:25,0.058
2024-12-20 15:30:25,688 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/Login-de35bd89.js,,2024-12-20 15:30:25,0.009
2024-12-20 15:30:25,694 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/messageBox-cbe65a59.js,,2024-12-20 15:30:25,0.016
2024-12-20 15:30:25,694 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/Login-20ca7fb0.css,,2024-12-20 15:30:25,0.016
2024-12-20 15:30:25,694 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/select-003c1fd0.css,,2024-12-20 15:30:25,0.013
2024-12-20 15:30:25,695 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/tag-20fee6b0.css,,2024-12-20 15:30:25,0.016
2024-12-20 15:30:25,740 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /logo.png,,2024-12-20 15:30:25,0.011
2024-12-20 15:30:25,811 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /backgroud.png,,2024-12-20 15:30:25,0.075
2024-12-20 15:30:27,538 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:27,0.205
2024-12-20 15:30:27,538 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:25,1.809
2024-12-20 15:30:28,626 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:28,0.022
2024-12-20 15:30:30,642 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:30,0.024
2024-12-20 15:30:31,744 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /Login,,2024-12-20 15:30:31,0.015
2024-12-20 15:30:31,798 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/index-ffee3ab4.css,,2024-12-20 15:30:31,0.018
2024-12-20 15:30:31,819 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/index-7ed7b84e.js,,2024-12-20 15:30:31,0.04
2024-12-20 15:30:31,867 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/messageBox-cbe65a59.js,,2024-12-20 15:30:31,0.023
2024-12-20 15:30:31,869 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/Login-de35bd89.js,,2024-12-20 15:30:31,0.024
2024-12-20 15:30:31,870 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/tag-20fee6b0.css,,2024-12-20 15:30:31,0.025
2024-12-20 15:30:31,870 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/select-003c1fd0.css,,2024-12-20 15:30:31,0.025
2024-12-20 15:30:31,870 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/Login-20ca7fb0.css,,2024-12-20 15:30:31,0.026
2024-12-20 15:30:31,892 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /logo.png,,2024-12-20 15:30:31,0.005
2024-12-20 15:30:31,896 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:31,0.008
2024-12-20 15:30:31,976 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /backgroud.png,,2024-12-20 15:30:31,0.072
2024-12-20 15:30:32,721 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:32,0.017
2024-12-20 15:30:33,179 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:33,0.014
2024-12-20 15:30:33,450 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2024-12-20 15:30:33,0.018
2024-12-20 15:30:39,985 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/testValidateInfo,,2024-12-20 15:30:39,0.006
2024-12-20 15:30:41,282 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/login,,2024-12-20 15:30:39,1.289
2024-12-20 15:30:41,302 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /logo.png,,2024-12-20 15:30:41,0.006
2024-12-20 15:30:41,309 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /sdu.png,,2024-12-20 15:30:41,0.01
2024-12-20 15:30:41,309 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /gradms.png,,2024-12-20 15:30:41,0.01
2024-12-20 15:30:41,311 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /tuichu.png,,2024-12-20 15:30:41,0.009
2024-12-20 15:30:41,311 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /refresh.png,,2024-12-20 15:30:41,0.01
2024-12-20 15:30:41,373 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,2022030001,2024-12-20 15:30:41,0.079
2024-12-20 15:30:41,443 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,2022030001,2024-12-20 15:30:41,0.119
2024-12-20 15:30:41,465 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/MainPage-95ae200f.css,,2024-12-20 15:30:41,0.014
2024-12-20 15:30:41,465 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/MainPage-62eeaca1.js,,2024-12-20 15:30:41,0.014
2024-12-20 15:30:41,491 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/index-255632c5.js,,2024-12-20 15:30:41,0.041
2024-12-20 15:30:41,548 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /littleT.png,,2024-12-20 15:30:41,0.012
2024-12-20 15:30:41,549 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /user.png,,2024-12-20 15:30:41,0.012
2024-12-20 15:30:41,549 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /dayOrder.png,,2024-12-20 15:30:41,0.012
2024-12-20 15:30:41,602 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,2022030001,2024-12-20 15:30:41,0.065
2024-12-20 15:30:42,971 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/DailyActivityTable-aa28be64.js,,2024-12-20 15:30:42,0.024
2024-12-20 15:30:42,971 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/teachingServ-91173710.js,,2024-12-20 15:30:42,0.024
2024-12-20 15:30:42,972 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/overlay-1bdba85e.css,,2024-12-20 15:30:42,0.025
2024-12-20 15:30:42,971 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/request-e26a986b.js,,2024-12-20 15:30:42,0.024
2024-12-20 15:30:42,973 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/date-picker-d3284aed.css,,2024-12-20 15:30:42,0.026
2024-12-20 15:30:42,973 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/lodash-7eb39dc3.js,,2024-12-20 15:30:42,0.026
2024-12-20 15:30:43,018 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/input-56a4c9fe.css,,2024-12-20 15:30:42,0.041
2024-12-20 15:30:43,024 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/button-group-c23deba9.css,,2024-12-20 15:30:42,0.047
2024-12-20 15:30:43,025 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/popover-c8b98052.css,,2024-12-20 15:30:42,0.047
2024-12-20 15:30:43,025 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/checkbox-8628d4a5.css,,2024-12-20 15:30:42,0.047
2024-12-20 15:30:43,025 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/button-53691ef2.css,,2024-12-20 15:30:42,0.048
2024-12-20 15:30:43,025 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/table-column-4421762f.css,,2024-12-20 15:30:42,0.048
2024-12-20 15:30:43,034 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/form-item-131748ee.css,,2024-12-20 15:30:43,0.011
2024-12-20 15:30:43,110 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:43,0.047
2024-12-20 15:30:43,520 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/dailyActivity/list,2022030001,2024-12-20 15:30:43,0.457
2024-12-20 15:30:44,662 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/HonorTable-b94dce54.js,,2024-12-20 15:30:44,0.012
2024-12-20 15:30:44,711 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:44,0.023
2024-12-20 15:30:44,739 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/honor/list,2022030001,2024-12-20 15:30:44,0.051
2024-12-20 15:30:45,092 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/InnovationTable-c636bd6a.js,,2024-12-20 15:30:45,0.007
2024-12-20 15:30:45,138 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:45,0.024
2024-12-20 15:30:45,154 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:45,0.04
2024-12-20 15:30:45,610 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/AbsenceTable-11916f33.js,,2024-12-20 15:30:45,0.015
2024-12-20 15:30:45,654 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:45,0.019
2024-12-20 15:30:45,689 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/absence/list,2022030001,2024-12-20 15:30:45,0.054
